HUNDRED,STREET,FROM,TO,CITY COUNCIL DISTRICT,POTHOLES,DITCHES,EMERGENCY UTILITY WORK,ROADWAY RESURFACING RATING,PAVING PROGRAM,,,
2300,W ALLEGHENY AVE,N 23RD ST,FOX ST,8,0,0,0,100,PENNDOT,,,
2400,W ALLEGHENY AVE,N TAYLOR ST,N 25TH ST,4,0,0,0,100,PENNDOT,,,
2400,W ALLEGHENY AVE,FOX ST,N TAYLOR ST,4,10,0,0,100,PENNDOT,,,
2500,W ALLEGHENY AVE,N BAMBREY ST,N 26TH ST,4,3,2,0,100,PENNDOT,,,
2500,W ALLEGHENY AVE,N STILLMAN ST,N BAMBREY ST,4,0,0,0,100,PENNDOT,,,
2500,W ALLEGHENY AVE,N 25TH ST,N STILLMAN ST,4,0,0,0,100,PENNDOT,,,
2600,W ALLEGHENY AVE,N BAILEY ST,N 27TH ST,4,0,0,0,100,PENNDOT,,,
2600,W ALLEGHENY AVE,N 27TH ST,N 27TH ST,4,0,0,0,100,PENNDOT,,,
2600,W ALLEGHENY AVE,N 26TH ST,N BAILEY ST,4,0,0,0,100,PENNDOT,,,
2700,W ALLEGHENY AVE,N ETTING ST,N MARSTON ST,4,0,0,0,100,PENNDOT,,,
2700,W ALLEGHENY AVE,N 27TH ST,N ETTING ST,4,6,2,0,100,PENNDOT,,,
2700,W ALLEGHENY AVE,N MARSTON ST,N MARSTON ST,4,0,0,0,100,PENNDOT,,,
2700,W ALLEGHENY AVE,N MARSTON ST,N 28TH ST,4,2,0,0,100,PENNDOT,,,
2800,W ALLEGHENY AVE,N 28TH ST,N NEWKIRK ST,4,2,0,0,100,PENNDOT,,,
2800,W ALLEGHENY AVE,N DOVER ST,N 29TH ST,4,1,0,0,100,PENNDOT,,,
2800,W ALLEGHENY AVE,N NEWKIRK ST,N DOVER ST,4,3,0,0,100,PENNDOT,,,
2900,W ALLEGHENY AVE,N 29TH ST,W HUNTING PARK AVE,4,9,1,0,100,PENNDOT,,,
3000,W ALLEGHENY AVE,HENRY AVE,N NAPA ST,4,4,1,0,100,PENNDOT,,,
3100,W ALLEGHENY AVE,N PATTON ST,N 32ND ST,4,0,1,0,100,PENNDOT,,,
3100,W ALLEGHENY AVE,N NAPA ST,N PATTON ST,4,0,0,0,100,PENNDOT,,,
3200,W ALLEGHENY AVE,N NATRONA ST,N 33RD ST,4,0,0,0,100,PENNDOT,,,
3200,W ALLEGHENY AVE,N 32ND ST,N NATRONA ST,4,4,0,0,100,PENNDOT,,,
3300,W ALLEGHENY AVE,N SPANGLER ST,N 34TH ST,4,6,0,0,100,PENNDOT,,,
3300,W ALLEGHENY AVE,N 33RD ST,N SPANGLER ST,4,4,0,0,100,PENNDOT,,,
3400,W ALLEGHENY AVE,N 34TH ST,N SHEDWICK ST,4,0,0,0,100,PENNDOT,,,
3400,W ALLEGHENY AVE,N SHEDWICK ST,N 35TH ST,4,3,1,0,100,PENNDOT,,,
3500,W ALLEGHENY AVE,N 35TH ST,RIDGE AVE,4,3,1,0,100,PENNDOT,,,
600,W ANNSBURY ST,N 6TH ST,N 7TH ST,7,0,0,0,66,CITY LOCAL,,,
700,W ANNSBURY ST,N 7TH ST,N 8TH ST,7,2,0,3,90,CITY LOCAL,,,
900,W BOSTON ST,N 9TH ST,N DELHI ST,5,0,0,0,73,CITY LOCAL,,,
900,W BOSTON ST,N DELHI ST,WALKWAY CONNECTOR,5,0,0,0,57,CITY LOCAL,,,
1400,W BRISTOL ST,N BROAD ST,N CARLISLE ST,8,6,0,0,43,CITY LOCAL,,,
1400,W BRISTOL ST,N CARLISLE ST,N 15TH ST,8,0,0,0,57,CITY LOCAL,,,
1600,W BRISTOL ST,W JUNIATA ST,N 17TH ST,8,2,0,1,78,CITY LOCAL,,,
1700,W BRISTOL ST,N 17TH ST,GERMANTOWN AVE,8,7,2,1,78,CITY LOCAL,,,
500,W CHAMPLOST AVE,N 5TH ST,N 6TH ST,9,1,0,0,76,CITY LOCAL,,,
900,W CHAMPLOST AVE,DEAD END EAST,N HUTCHINSON ST,9,2,0,0,57,CITY LOCAL,,,
800,W CLEARFIELD ST,N 8TH ST,N DARIEN ST,5,1,0,0,58,CITY LOCAL,,,
800,W CLEARFIELD ST,N DARIEN ST,N 9TH ST,5,0,1,0,58,CITY LOCAL,,,
900,W CLEARFIELD ST,N 9TH ST,N PERCY ST,5,1,0,0,58,CITY LOCAL,,,
900,W CLEARFIELD ST,N HUTCHINSON ST,N 10TH ST,5,0,0,0,63,CITY LOCAL,,,
900,W CLEARFIELD ST,N PERCY ST,N HUTCHINSON ST,5,0,0,1,58,CITY LOCAL,,,
1000,W CLEARFIELD ST,N 10TH ST,GERMANTOWN AVE,5,1,0,0,58,CITY LOCAL,,,
1300,W CLEMENTINE ST,N 13TH ST,N PARK AVE,5,2,2,2,57,CITY LOCAL,,,
200,W COULTER ST,NEWHALL ST,PULASKI AVE,8,1,0,0,58,CITY LOCAL,,,
200,W COULTER ST,WAYNE AVE,TACOMA ST,8,8,1,1,57,CITY LOCAL,,,
200,W COULTER ST,TACOMA ST,NEWHALL ST,8,3,0,0,58,CITY LOCAL,,,
300,W COULTER ST,PULASKI AVE,ALFRED ST,8,6,0,0,57,CITY LOCAL,,,
300,W COULTER ST,PRISCILLA ST,MORRIS ST,8,0,0,0,57,CITY LOCAL,,,
300,W COULTER ST,ALFRED ST,PRISCILLA ST,8,0,0,0,58,CITY LOCAL,,,
400,W COULTER ST,ARCHER ST,MIDVALE AVE,8,6,0,1,58,CITY LOCAL,,,
400,W COULTER ST,MORRIS ST,ARCHER ST,8,0,0,1,58,CITY LOCAL,,,
500,W COULTER ST,MIDVALE AVE,WISSAHICKON AVE,8,5,0,2,58,CITY LOCAL,,,
1400,W COURTLAND ST,N CARLISLE ST,N 15TH ST,8,0,0,0,44,CITY LOCAL,,,
1400,W COURTLAND ST,N BROAD ST,N CARLISLE ST,8,1,1,0,44,CITY LOCAL,,,
1500,W COURTLAND ST,N HICKS ST,N SYDENHAM ST,8,0,0,0,51,CITY LOCAL,,,
1500,W COURTLAND ST,N MOLE ST,N 16TH ST,8,0,0,0,57,CITY LOCAL,,,
1500,W COURTLAND ST,N 15TH ST,N HICKS ST,8,5,0,1,28,CITY LOCAL,,,
1500,W COURTLAND ST,N SYDENHAM ST,N MOLE ST,8,0,0,0,57,CITY LOCAL,,,
1600,W COURTLAND ST,N SMEDLEY ST,N 17TH ST,8,0,1,1,58,CITY LOCAL,,,
1600,W COURTLAND ST,N 16TH ST,N SMEDLEY ST,8,5,0,0,57,CITY LOCAL,,,
1700,W COURTLAND ST,N BOUVIER ST,N 18TH ST,8,0,0,0,57,CITY LOCAL,,,
1700,W COURTLAND ST,N COLORADO ST,N BOUVIER ST,8,0,0,0,57,CITY LOCAL,,,
1700,W COURTLAND ST,N 17TH ST,N COLORADO ST,8,4,0,1,58,CITY LOCAL,,,
1800,W COURTLAND ST,N GRATZ ST,N 19TH ST,8,1,0,0,58,CITY LOCAL,,,
1800,W COURTLAND ST,N 18TH ST,N GRATZ ST,8,4,3,0,58,CITY LOCAL,,,
1900,W COURTLAND ST,N UBER ST,WINDRIM AVE,8,0,0,0,58,CITY LOCAL,,,
1900,W COURTLAND ST,N 19TH ST,N UBER ST,8,0,0,0,58,CITY LOCAL,,,
800,W CUMBERLAND ST,N 8TH ST,N 9TH ST,5,0,0,0,69,CITY LOCAL,,,
900,W CUMBERLAND ST,N 9TH ST,GERMANTOWN AVE,5,1,0,0,69,CITY LOCAL,,,
1200,W CUMBERLAND ST,N 12TH ST,N 13TH ST,5,7,0,1,77,CITY LOCAL,,,
1300,W CUMBERLAND ST,N 13TH ST,N PARK AVE,5,2,1,0,84,CITY LOCAL,,,
1300,W CUMBERLAND ST,N PARK AVE,N BROAD ST,5,0,0,5,57,CITY LOCAL,,,
1200,W FIRTH ST,N 12TH ST,N 13TH ST,5,1,0,2,78,CITY LOCAL,,,
800,W GLENWOOD AVE,W ALLEGHENY AVE,N 9TH ST,5,0,0,0,87,CITY LOCAL,,,
900,W GLENWOOD AVE,N HUTCHINSON ST,N 10TH ST,5,0,0,0,89,CITY LOCAL,,,
900,W GLENWOOD AVE,N PERCY ST,N HUTCHINSON ST,5,2,0,0,89,CITY LOCAL,,,
900,W GLENWOOD AVE,N 9TH ST,N PERCY ST,5,2,0,0,78,CITY LOCAL,,,
1000,W GLENWOOD AVE,W CLEARFIELD ST,N 11TH ST,5,1,0,0,72,CITY LOCAL,,,
1000,W GLENWOOD AVE,N 10TH ST,W CLEARFIELD ST,5,0,0,0,89,CITY LOCAL,,,
1100,W GLENWOOD AVE,N 11TH ST,N MARVINE ST,5,1,0,0,78,CITY LOCAL,,,
1100,W GLENWOOD AVE,N MARVINE ST,N 12TH ST,5,1,0,2,78,CITY LOCAL,,,
600,W HAROLD ST,N WENDLE ST,N MARSHALL ST,5,0,0,0,78,CITY LOCAL,,,
1600,W JUNIATA ST,W BRISTOL ST,N 17TH ST,8,3,1,0,78,CITY LOCAL,,,
1700,W JUNIATA ST,N 17TH ST,GERMANTOWN AVE,8,3,2,1,57,CITY LOCAL,,,
100,W LEHIGH AVE,HOPE ST,N HOWARD ST,7,0,0,1,89,PENNDOT,,,
100,W LEHIGH AVE,N HOWARD ST,WATERLOO ST,7,0,0,0,89,PENNDOT,,,
100,W LEHIGH AVE,PALETHORP ST,N 2ND ST,7,7,0,0,89,PENNDOT,,,
100,W LEHIGH AVE,MASCHER ST,MUTTER ST,7,0,0,0,97,PENNDOT,,,
100,W LEHIGH AVE,E LEHIGH AVE,HOPE ST,7,2,1,0,89,PENNDOT,,,
100,W LEHIGH AVE,WATERLOO ST,MASCHER ST,7,1,0,0,97,PENNDOT,,,
100,W LEHIGH AVE,MUTTER ST,N HANCOCK ST,7,0,0,0,89,PENNDOT,,,
100,W LEHIGH AVE,N HANCOCK ST,PALETHORP ST,7,0,0,0,89,PENNDOT,,,
200,W LEHIGH AVE,N 2ND ST,N PHILIP ST,7,4,0,0,92,PENNDOT,,,
200,W LEHIGH AVE,N PHILIP ST,N AMERICAN ST,7,0,2,0,89,PENNDOT,,,
200,W LEHIGH AVE,N AMERICAN ST,N 3RD ST,7,4,0,0,85,PENNDOT,,,
300,W LEHIGH AVE,N ORIANNA ST,N 4TH ST,7,1,0,0,97,PENNDOT,,,
300,W LEHIGH AVE,N 3RD ST,N ORIANNA ST,7,1,0,0,98,PENNDOT,,,
400,W LEHIGH AVE,N 4TH ST,N LAWRENCE ST,7,3,4,0,98,PENNDOT,,,
400,W LEHIGH AVE,N LAWRENCE ST,N ORKNEY ST,7,0,0,0,89,PENNDOT,,,
400,W LEHIGH AVE,N ORKNEY ST,N 5TH ST,7,0,0,0,87,PENNDOT,,,
500,W LEHIGH AVE,N FAIRHILL ST,N 6TH ST,7,0,1,0,87,PENNDOT,,,
500,W LEHIGH AVE,N 5TH ST,N REESE ST,7,7,1,4,87,PENNDOT,,,
500,W LEHIGH AVE,N REESE ST,N FAIRHILL ST,7,1,0,0,87,PENNDOT,,,
600,W LEHIGH AVE,N 6TH ST,N MARSHALL ST,5,0,2,0,85,PENNDOT,,,
600,W LEHIGH AVE,N MARSHALL ST,N 7TH ST,5,2,0,0,89,PENNDOT,,,
700,W LEHIGH AVE,N 7TH ST,N FRANKLIN ST,5,1,0,0,89,PENNDOT,,,
700,W LEHIGH AVE,N FRANKLIN ST,N 8TH ST,5,0,0,0,89,PENNDOT,,,
800,W LEHIGH AVE,N 8TH ST,N DARIEN ST,5,0,1,0,89,PENNDOT,,,
800,W LEHIGH AVE,N DARIEN ST,N 9TH ST,5,0,0,0,97,PENNDOT,,,
900,W LEHIGH AVE,N HUTCHINSON ST,GERMANTOWN AVE,5,2,1,0,97,PENNDOT,,,
900,W LEHIGH AVE,N 9TH ST,N HUTCHINSON ST,5,8,0,0,90,PENNDOT,,,
1000,W LEHIGH AVE,GERMANTOWN AVE,N 11TH ST,5,7,2,10,89,PENNDOT,,,
1100,W LEHIGH AVE,N 11TH ST,N 12TH ST,5,1,4,1,78,PENNDOT,,,
1200,W LEHIGH AVE,N 12TH ST,N 13TH ST,5,8,4,0,83,PENNDOT,,,
1300,W LEHIGH AVE,N 13TH ST,N PARK AVE,5,3,0,0,89,PENNDOT,,,
1300,W LEHIGH AVE,N PARK AVE,N BROAD ST,5,0,0,0,97,PENNDOT,,,
1400,W LEHIGH AVE,N BROAD ST,N 15TH ST,5,3,0,0,89,PENNDOT,,,
1500,W LEHIGH AVE,N HICKS ST,N SYDENHAM ST,5,0,4,0,98,PENNDOT,,,
1500,W LEHIGH AVE,N 15TH ST,N HICKS ST,5,1,0,3,98,PENNDOT,,,
1500,W LEHIGH AVE,N SYDENHAM ST,N 16TH ST,5,2,0,0,89,PENNDOT,,,
1600,W LEHIGH AVE,N CHADWICK ST,N 17TH ST,5,1,1,0,98,PENNDOT,,,
1600,W LEHIGH AVE,N BANCROFT ST,N CHADWICK ST,5,0,0,0,98,PENNDOT,,,
1600,W LEHIGH AVE,N 16TH ST,N BANCROFT ST,5,2,0,5,98,PENNDOT,,,
1700,W LEHIGH AVE,W GLENWOOD AVE,N 18TH ST,5,2,0,0,97,PENNDOT,,,
1700,W LEHIGH AVE,N 17TH ST,N COLORADO ST,5,3,2,0,97,PENNDOT,,,
1800,W LEHIGH AVE,N 18TH ST,N 19TH ST,5,3,1,0,78,PENNDOT,,,
1900,W LEHIGH AVE,W SEDGLEY AVE,N OPAL ST,5,0,0,0,98,PENNDOT,,,
1900,W LEHIGH AVE,N 19TH ST,W SEDGLEY AVE,5,3,0,0,97,PENNDOT,,,
1900,W LEHIGH AVE,N OPAL ST,N 20TH ST,5,0,0,0,98,PENNDOT,,,
2000,W LEHIGH AVE,N 20TH ST,N 21ST ST,5,2,2,0,100,PENNDOT,,,
2100,W LEHIGH AVE,N 21ST ST,N 22ND ST,5,4,2,0,100,PENNDOT,,,
2200,W LEHIGH AVE,N HEMBERGER ST,N 23RD ST,5,3,0,0,89,PENNDOT,,,
2200,W LEHIGH AVE,N 22ND ST,N CROSKEY ST,5,1,0,0,89,PENNDOT,,,
2200,W LEHIGH AVE,N CROSKEY ST,N HEMBERGER ST,5,0,0,0,89,PENNDOT,,,
2300,W LEHIGH AVE,JUDSON ST,N 24TH ST,5,0,1,0,100,PENNDOT,,,
2300,W LEHIGH AVE,N 23RD ST,N BONSALL ST,5,0,0,0,100,PENNDOT,,,
2300,W LEHIGH AVE,N BONSALL ST,JUDSON ST,5,0,0,0,89,PENNDOT,,,
2400,W LEHIGH AVE,N TAYLOR ST,N 25TH ST,4,2,0,0,100,PENNDOT,,,
2400,W LEHIGH AVE,N 24TH ST,N RINGGOLD ST,4,4,1,0,98,PENNDOT,,,
2400,W LEHIGH AVE,N RINGGOLD ST,N TAYLOR ST,4,0,0,0,94,PENNDOT,,,
2500,W LEHIGH AVE,N 25TH ST,N 26TH ST,4,3,2,1,89,PENNDOT,,,
2600,W LEHIGH AVE,N 26TH ST,N 27TH ST,4,0,0,1,97,PENNDOT,,,
2700,W LEHIGH AVE,N 27TH ST,N 28TH ST,4,5,1,2,97,PENNDOT,,,
2800,W LEHIGH AVE,N DOVER ST,N 29TH ST,4,0,0,0,98,PENNDOT,,,
2800,W LEHIGH AVE,N NEWKIRK ST,N DOVER ST,4,0,0,0,89,PENNDOT,,,
2800,W LEHIGH AVE,N 28TH ST,N NEWKIRK ST,4,2,0,0,90,PENNDOT,,,
2900,W LEHIGH AVE,N 29TH ST,N HOLLYWOOD ST,4,1,0,0,98,PENNDOT,,,
2900,W LEHIGH AVE,N HOLLYWOOD ST,N 30TH ST,4,0,1,2,98,PENNDOT,,,
3000,W LEHIGH AVE,CHALMERS AVE,N 31ST ST,4,2,0,0,97,PENNDOT,,,
3100,W LEHIGH AVE,N 31ST ST,N NAPA ST,4,0,0,0,98,PENNDOT,,,
3100,W LEHIGH AVE,N NAPA ST,N DOUGLAS ST,4,0,0,0,97,PENNDOT,,,
3200,W LEHIGH AVE,N DOUGLAS ST,N 33RD ST,4,0,0,0,97,PENNDOT,,,
3300,W LEHIGH AVE,N 33RD ST,N 34TH ST,4,0,0,0,98,PENNDOT,,,
3400,W LEHIGH AVE,N 34TH ST,RIDGE AVE,4,0,0,0,98,PENNDOT,,,
1300,W LETTERLY ST,N 13TH ST,N CLARION ST,5,0,0,0,62,CITY LOCAL,,,
1300,W LIPPINCOTT ST,N 13TH ST,N PARK AVE,5,5,0,0,57,CITY LOCAL,,,
600,W LOUDON ST,N MARSHALL ST,N 7TH ST,8,1,1,3,78,CITY LOCAL,,,
700,W LOUDON ST,N FRANKLIN ST,N 8TH ST,8,0,0,0,70,CITY LOCAL,,,
800,W LOUDON ST,N 8TH ST,N 9TH ST,8,1,0,2,89,CITY LOCAL,,,
900,W LOUDON ST,N HUTCHINSON ST,N 10TH ST,8,0,0,4,58,CITY LOCAL,,,
900,W LOUDON ST,N 9TH ST,N HUTCHINSON ST,8,1,0,1,57,CITY LOCAL,,,
1000,W LOUDON ST,N WARNOCK ST,N 11TH ST,8,1,0,0,57,CITY LOCAL,,,
1400,W LOUDON ST,N CARLISLE ST,N 15TH ST,8,0,1,0,51,CITY LOCAL,,,
1400,W LOUDON ST,N BROAD ST,N CARLISLE ST,8,3,2,0,51,CITY LOCAL,,,
1500,W LOUDON ST,N 15TH ST,N SYDENHAM ST,8,0,0,0,51,CITY LOCAL,,,
1500,W LOUDON ST,N SYDENHAM ST,N 16TH ST,8,0,1,0,70,CITY LOCAL,,,
1600,W LOUDON ST,N 16TH ST,WINDRIM AVE,8,1,0,0,65,CITY LOCAL,,,
100,W MONTGOMERY AVE,N FRONT ST,HOPE ST,7,1,0,3,97,CITY LOCAL,,,
100,W MONTGOMERY AVE,N HOWARD ST,WATERLOO ST,7,0,1,0,97,CITY LOCAL,,,
100,W MONTGOMERY AVE,MASCHER ST,MUTTER ST,7,0,0,0,97,CITY LOCAL,,,
100,W MONTGOMERY AVE,MUTTER ST,N HANCOCK ST,7,0,0,2,97,CITY LOCAL,,,
100,W MONTGOMERY AVE,N HANCOCK ST,PALETHORP ST,7,0,0,0,97,CITY LOCAL,,,
100,W MONTGOMERY AVE,PALETHORP ST,N 2ND ST,7,0,0,2,97,CITY LOCAL,,,
100,W MONTGOMERY AVE,HOPE ST,N HOWARD ST,7,0,0,0,97,CITY LOCAL,,,
100,W MONTGOMERY AVE,WATERLOO ST,MASCHER ST,7,0,0,0,97,CITY LOCAL,,,
500,W NEDRO AVE,N FAIRHILL ST,N 6TH ST,9,3,2,0,76,CITY LOCAL,,,
500,W NEDRO AVE,N 5TH ST,N FAIRHILL ST,9,6,0,2,78,CITY LOCAL,,,
600,W NEDRO AVE,N MARSHALL ST,N 7TH ST,9,0,0,0,78,CITY LOCAL,,,
600,W NEDRO AVE,N 6TH ST,N MARSHALL ST,9,4,0,0,70,CITY LOCAL,,,
900,W NEDRO AVE,DEAD END EAST,N HUTCHINSON ST,9,0,0,0,70,CITY LOCAL,,,
1100,W NEVADA ST,N 11TH ST,N 12TH ST,5,5,3,0,73,CITY LOCAL,,,
600,W OAKDALE ST,N WENDLE ST,N MARSHALL ST,5,0,0,0,98,CITY LOCAL,,,
1200,W OAKDALE ST,N 12TH ST,N 13TH ST,5,2,1,0,57,CITY LOCAL,,,
100,W OXFORD ST,PALETHORP ST,N 2ND ST,5,0,1,0,78,CITY LOCAL,,,
100,W OXFORD ST,N HANCOCK ST,PALETHORP ST,5,0,0,0,80,CITY LOCAL,,,
100,W OXFORD ST,MASCHER ST,N HANCOCK ST,5,0,0,2,82,CITY LOCAL,,,
100,W OXFORD ST,N HOWARD ST,MASCHER ST,5,1,7,0,57,CITY LOCAL,,,
200,W PENN ST,WAYNE AVE,NEWHALL ST,8,13,1,0,57,CITY LOCAL,,,
200,W PENN ST,NEWHALL ST,NEWHALL ST,8,0,0,0,78,CITY LOCAL,,,
200,W PENN ST,NEWHALL ST,PULASKI AVE,8,1,0,0,57,CITY LOCAL,,,
300,W PENN ST,PRISCILLA ST,MORRIS ST,8,1,0,0,57,CITY LOCAL,,,
300,W PENN ST,PULASKI AVE,ALFRED ST,8,21,0,5,51,CITY LOCAL,,,
300,W PENN ST,ALFRED ST,PRISCILLA ST,8,5,1,0,57,CITY LOCAL,,,
400,W PENN ST,MORRIS ST,KING ST,8,2,0,0,57,CITY LOCAL,,,
3100,W PENN ST,FOX ST,MC MICHAEL ST,4,3,0,0,57,CITY LOCAL,,,
3200,W PENN ST,MC MICHAEL ST,HENRY AVE,4,0,2,0,78,CITY LOCAL,,,
3300,W PENN ST,HENRY AVE,VAUX ST,4,1,0,4,78,CITY LOCAL,,,
3400,W PENN ST,VAUX ST,CONRAD ST,4,5,4,0,78,CITY LOCAL,,,
1100,W SEDGLEY AVE,GERMANTOWN AVE,N 12TH ST,5,2,0,0,57,CITY LOCAL,,,
1200,W SEDGLEY AVE,N 12TH ST,N 12TH ST,5,8,0,2,57,CITY LOCAL,,,
1200,W SEDGLEY AVE,N CAMAC ST,W CLEARFIELD ST,5,4,0,3,57,CITY LOCAL,,,
300,W SPENCER AVE,N 3RD ST,N 4TH ST,9,7,0,0,78,CITY LOCAL,,,
400,W SPENCER AVE,N 4TH ST,N LAWRENCE ST,9,0,0,0,78,CITY LOCAL,,,
400,W SPENCER AVE,N LAWRENCE ST,N 5TH ST,9,0,0,0,98,CITY LOCAL,,,
500,W SPENCER AVE,N 5TH ST,N FAIRHILL ST,9,8,0,0,57,CITY LOCAL,,,
500,W SPENCER AVE,N FAIRHILL ST,N 6TH ST,9,0,0,0,73,CITY LOCAL,,,
600,W SPENCER AVE,N MARSHALL ST,N 7TH ST,9,1,1,0,57,CITY LOCAL,,,
600,W SPENCER AVE,N 6TH ST,N MARSHALL ST,9,0,0,1,78,CITY LOCAL,,,
700,W SPENCER AVE,N FRANKLIN ST,N 8TH ST,9,0,0,0,98,CITY LOCAL,,,
700,W SPENCER AVE,N 7TH ST,N FRANKLIN ST,9,1,1,2,78,CITY LOCAL,,,
1500,W STELLA ST,N HICKS ST,N SYDENHAM ST,8,0,0,0,78,CITY LOCAL,,,
400,W SUSQUEHANNA AVE,N ORKNEY ST,N 5TH ST,7,1,0,0,77,CITY LOCAL,,,
400,W SUSQUEHANNA AVE,N LAWRENCE ST,N ORKNEY ST,7,0,0,0,84,CITY LOCAL,,,
1200,W TUCKER ST,N 12TH ST,N 13TH ST,5,4,7,0,73,CITY LOCAL,,,
1300,W WISHART ST,N 13TH ST,N PARK AVE,5,1,2,0,51,CITY LOCAL,,,
300,W WOODLAWN ST,DEAD END NORTH,MORRIS ST,8,0,0,3,57,CITY LOCAL,,,
300,W WOODLAWN ST,PULASKI AVE,DEAD END SOUTH,8,0,2,46,99,CITY LOCAL,,,
400,W WOODLAWN ST,MORRIS ST,LAURENS ST,8,3,18,2,57,CITY LOCAL,,,
1500,W WYOMING AVE,BELFIELD AVE,N SYDENHAM ST,8,1,0,0,98,CITY LOCAL,,,
1500,W WYOMING AVE,N SYDENHAM ST,N 16TH ST,8,5,2,0,78,CITY LOCAL,,,
1600,W WYOMING AVE,N 16TH ST,WINDRIM AVE,8,6,0,1,78,CITY LOCAL,,,
1300,W YORK ST,N PARK AVE,N WATTS ST,5,0,1,0,70,CITY LOCAL,,,
1300,W YORK ST,N 13TH ST,N CLARION ST,5,6,0,0,68,CITY LOCAL,,,
1300,W YORK ST,N CLARION ST,N PARK AVE,5,0,0,0,67,CITY LOCAL,,,
1300,W YORK ST,N WATTS ST,N BROAD ST,5,0,0,0,77,CITY LOCAL,,,
400,WASHINGTON AVE,S 4TH ST,S 5TH ST,1,46,7,0,70,CITY FAM,,,
500,WASHINGTON AVE,S 5TH ST,S RANDOLPH ST,1,34,0,0,88,CITY FAM,,,
500,WASHINGTON AVE,S RANDOLPH ST,S 6TH ST,1,10,0,0,86,CITY FAM,,,
600,WASHINGTON AVE,S 6TH ST,S 7TH ST,1,18,2,0,70,CITY FAM,,,
700,WASHINGTON AVE,S 7TH ST,S FRANKLIN ST,1,11,0,0,89,CITY FAM,,,
700,WASHINGTON AVE,S FRANKLIN ST,E PASSYUNK AVE,1,1,0,0,89,CITY FAM,,,
700,WASHINGTON AVE,E PASSYUNK AVE,S 8TH ST,1,7,3,0,86,CITY FAM,,,
800,WASHINGTON AVE,S 8TH ST,S DARIEN ST,1,32,0,0,76,CITY FAM,,,
800,WASHINGTON AVE,S DARIEN ST,S 9TH ST,1,0,0,0,80,CITY FAM,,,
900,WASHINGTON AVE,S 9TH ST,S 10TH ST,1,24,1,0,77,CITY FAM,,,
1000,WASHINGTON AVE,S 10TH ST,S ALDER ST,1,6,0,0,69,CITY FAM,,,
1000,WASHINGTON AVE,S CLIFTON ST,S 11TH ST,1,2,0,0,69,CITY FAM,,,
1000,WASHINGTON AVE,S ALDER ST,S CLIFTON ST,1,0,0,0,69,CITY FAM,,,
1100,WASHINGTON AVE,S 11TH ST,S 12TH ST,1,12,5,0,60,CITY FAM,,,
1200,WASHINGTON AVE,S 12TH ST,S 13TH ST,1,16,0,0,86,CITY FAM,,,
1300,WASHINGTON AVE,S 13TH ST,S BROAD ST,1,26,1,0,74,CITY FAM,,,
1400,WASHINGTON AVE,S BROAD ST,S 15TH ST,2,13,0,0,90,CITY FAM,,,
1400,WASHINGTON AVE,S BROAD ST,S BROAD ST,2,0,0,0,78,CITY FAM,,,
1500,WASHINGTON AVE,S 15TH ST,S 16TH ST,2,7,0,0,92,CITY FAM,,,
1600,WASHINGTON AVE,S 16TH ST,S CHADWICK ST,2,7,0,0,92,CITY FAM,,,
1600,WASHINGTON AVE,S CHADWICK ST,S 17TH ST,2,0,0,0,93,CITY FAM,,,
1700,WASHINGTON AVE,S COLORADO ST,S BOUVIER ST,2,0,0,0,89,CITY FAM,,,
1700,WASHINGTON AVE,S BOUVIER ST,S 18TH ST,2,0,0,0,89,CITY FAM,,,
1700,WASHINGTON AVE,S 17TH ST,S COLORADO ST,2,10,0,0,88,CITY FAM,,,
1800,WASHINGTON AVE,DORRANCE ST,S 19TH ST,2,1,0,0,80,CITY FAM,,,
1800,WASHINGTON AVE,S 18TH ST,S CLEVELAND ST,2,5,0,0,80,CITY FAM,,,
1800,WASHINGTON AVE,S CLEVELAND ST,DORRANCE ST,2,0,0,0,79,CITY FAM,,,
1900,WASHINGTON AVE,S 19TH ST,S 20TH ST,2,7,0,0,93,CITY FAM,,,
2000,WASHINGTON AVE,S 20TH ST,S 21ST ST,2,15,0,0,93,CITY FAM,,,
2100,WASHINGTON AVE,S 21ST ST,S 22ND ST,2,10,0,0,89,CITY FAM,,,
2200,WASHINGTON AVE,S 22ND ST,S 23RD ST,2,10,3,0,88,CITY FAM,,,
2300,WASHINGTON AVE,S 23RD ST,S 24TH ST,2,10,0,0,87,CITY FAM,,,
2400,WASHINGTON AVE,S 24TH ST,S 25TH ST,2,37,0,0,70,CITY FAM,,,
2500,WASHINGTON AVE,S 25TH ST,S 26TH ST,2,20,0,0,70,CITY FAM,,,
2600,WASHINGTON AVE,S 26TH ST,GRAYS FERRY AVE,2,8,1,0,70,CITY FAM,,,
1700,WATERLOO ST,CECIL B MOORE AVE,W MONTGOMERY AVE,7,0,3,6,73,CITY LOCAL,,,
3300,WELLINGTON ST,ROWLAND AVE,CRISPIN ST,6,2,0,3,87,CITY LOCAL,,,
3400,WELLINGTON ST,CRISPIN ST,LEON ST,6,0,0,0,77,CITY LOCAL,,,
3500,WELLINGTON ST,LEON ST,FRANKFORD AVE,6,2,1,0,87,CITY LOCAL,,,
4700,WELLINGTON ST,VANDIKE ST,HEGERMAN ST,6,1,0,0,70,CITY LOCAL,,,
